17.3245  1-25-31-7-3-34-6-18-12-11-28-16-30-15-10-20-32-33-22-21-26-13-4-27-29-5-2-8-24-17-19-14-23-9-1
17.3614  1-21-10-29-23-24-30-20-26-22-18-27-3-16-11-12-4-9-13-19-28-31-2-14-5-15-17-6-25-34-32-7-33-8-1
16.4904  1-8-19-20-34-25-32-9-28-10-6-12-16-27-5-18-17-30-14-2-3-13-24-15-31-7-33-4-26-22-29-11-23-21-1
16.4904  1-8-19-20-34-25-32-9-28-10-6-12-16-27-5-18-17-30-14-2-3-13-24-15-31-7-33-4-26-22-29-11-23-21-1
16.4904  1-8-19-20-34-25-32-9-28-10-6-12-16-27-5-18-17-30-14-2-3-13-24-15-31-7-33-4-26-22-29-11-23-21-1
16.4904  1-8-19-20-34-25-32-9-28-10-6-12-16-27-5-18-17-30-14-2-3-13-24-15-31-7-33-4-26-22-29-11-23-21-1
15.7628  1-21-10-29-23-24-30-20-26-22-18-27-3-16-11-4-12-9-13-19-28-31-2-14-5-15-17-25-6-34-32-7-33-8-1
15.7628  1-21-10-29-23-24-30-20-26-22-18-27-3-16-11-4-12-9-13-19-28-31-2-14-5-15-17-25-6-34-32-7-33-8-1
15.7628  1-21-10-29-23-24-30-20-26-22-18-27-3-16-11-4-12-9-13-19-28-31-2-14-5-15-17-25-6-34-32-7-33-8-1
15.7628  1-21-10-29-23-24-30-20-26-22-18-27-3-16-11-4-12-9-13-19-28-31-2-14-5-15-17-25-6-34-32-7-33-8-1
15.7628  1-21-10-29-23-24-30-20-26-22-18-27-3-16-11-4-12-9-13-19-28-31-2-14-5-15-17-25-6-34-32-7-33-8-1
15.7311  1-19-6-34-26-27-5-8-2-14-21-3-33-20-16-9-30-11-10-15-4-28-18-22-7-12-13-31-23-29-24-32-25-17-1
14.648  1-19-14-21-3-33-20-16-9-30-11-10-15-4-28-18-27-5-8-2-26-34-6-22-7-12-13-31-23-29-24-32-25-17-1
14.648  1-19-14-21-3-33-20-16-9-30-11-10-15-4-28-18-27-5-8-2-26-34-6-22-7-12-13-31-23-29-24-32-25-17-1
14.5125  1-19-14-21-3-33-20-16-9-30-11-10-15-4-28-18-27-5-8-2-26-34-6-22-7-12-13-31-29-23-24-32-25-17-1
14.2953  1-2-23-17-24-15-32-4-14-30-8-21-19-25-20-34-26-22-16-18-27-12-10-11-5-29-31-28-13-9-6-3-7-33-1
